"ID do Bot","Nome do Bot","ID da ordem","Data","Stake","Odd","Tipo","P/L","Seleção","ID da Seleção","Evento","ID do Evento","Mercado","ID do Mercado","Tipo do Mercado","Placar Casa","Placar Fora","Tempo de jogo","Competição","Liquidez","Tipo de operação","Odd Pre Casa","Odd Pre Visitante","Odd Pre Empate","Odd Pre Over 2.5","Odd Pre Under 2.5","Histórico","Estatísticas"
"83","v4 Back BTTS","398404238791","2025-08-16T20:38:33.088Z","0.5","2.22","BACK","0.61","Yes","30246","Sport Recife vs Sao Paulo","34588087","BOTH_TEAMS_TO_SCORE","1.246344198","BOTH_TEAMS_TO_SCORE","-1","-1","-1","Brazilian Serie A","238.92","Entrada no mercado","0","0","0","0","0","",""
"83","v4 Back BTTS","398404238873","2025-08-16T20:38:33.099Z","0.5","2.1","BACK","0.55","Yes","30246","EC Vitoria Salvador vs Juventude","34588094","BOTH_TEAMS_TO_SCORE","1.246344078","BOTH_TEAMS_TO_SCORE","-1","-1","-1","Brazilian Serie A","635.84","Entrada no mercado","0","0","0","0","0","",""
"83","v4 Back BTTS","398418502899","2025-08-16T23:08:32.729Z","0.5","2.28","BACK","0.64","Yes","30246","Corinthians vs Bahia","34588099","BOTH_TEAMS_TO_SCORE","1.246344342","BOTH_TEAMS_TO_SCORE","-1","-1","-1","Brazilian Serie A","1314.03","Entrada no mercado","0","0","0","0","0","",""
"83","v4 Back BTTS","398458456353","2025-08-17T09:38:33.825Z","0.5","1.86","BACK","-0.5","Yes","30246","Gwangju FC vs Daejeon Citizen","34607861","BOTH_TEAMS_TO_SCORE","1.246517362","BOTH_TEAMS_TO_SCORE","-1","-1","-1","South Korean K1 League","454.13","Entrada no mercado","0","0","0","0","0","",""
"83","v4 Back BTTS","398474515093","2025-08-17T12:08:33.627Z","0.5","1.9","BACK","0.45","Yes","30246","Brest vs Lille","34468702","BOTH_TEAMS_TO_SCORE","1.245222138","BOTH_TEAMS_TO_SCORE","-1","-1","-1","French Ligue 1","2117.26","Entrada no mercado","0","0","0","0","0","",""
"83","v4 Back BTTS","398496919011","2025-08-17T14:38:35.735Z","0.46","1.81","BACK","-0.46","Yes","30246","Angers vs Paris FC","34466252","BOTH_TEAMS_TO_SCORE","1.245200030","BOTH_TEAMS_TO_SCORE","-1","-1","-1","French Ligue 1","449.82","Entrada no mercado","0","0","0","0","0","",""
"83","v4 Back BTTS","398504397135","2025-08-17T15:18:35.181Z","0.5","1.84","BACK","-0.5","Yes","30246","Konyaspor vs Gaziantep FK","34609572","BOTH_TEAMS_TO_SCORE","1.246540882","BOTH_TEAMS_TO_SCORE","-1","-1","-1","Turkish Super League","1255.39","Entrada no mercado","0","0","0","0","0","",""
"83","v4 Back BTTS","398520204401","2025-08-17T16:38:35.239Z","0.5","2.34","BACK","-0.5","Yes","30246","Cadiz vs Mirandes","34560246","BOTH_TEAMS_TO_SCORE","1.246065426","BOTH_TEAMS_TO_SCORE","-1","-1","-1","Spanish Segunda Division","234.91","Entrada no mercado","0","0","0","0","0","",""
"83","v4 Back BTTS","398532030309","2025-08-17T17:48:34.009Z","0.5","1.83","BACK","0.42","Yes","30246","Basaksehir vs Kayserispor","34609574","BOTH_TEAMS_TO_SCORE","1.246540774","BOTH_TEAMS_TO_SCORE","-1","-1","-1","Turkish Super League","454.33","Entrada no mercado","0","0","0","0","0","",""
"83","v4 Back BTTS","398532030573","2025-08-17T17:48:34.027Z","0.5","2.18","BACK","-0.5","Yes","30246","Nantes vs Paris St-G","34466207","BOTH_TEAMS_TO_SCORE","1.245200246","BOTH_TEAMS_TO_SCORE","-1","-1","-1","French Ligue 1","2194.27","Entrada no mercado","0","0","0","0","0","",""
"83","v4 Back BTTS","398534827946","2025-08-17T18:08:33.566Z","0.5","2.1","BACK","0.55","Yes","30246","Atletico MG vs Gremio","34588105","BOTH_TEAMS_TO_SCORE","1.246344582","BOTH_TEAMS_TO_SCORE","-1","-1","-1","Brazilian Serie A","104.11","Entrada no mercado","0","0","0","0","0","",""
"83","v4 Back BTTS","398534828204","2025-08-17T18:08:33.574Z","0.5","1.93","BACK","-0.5","Yes","30246","Santos vs Vasco da Gama","34588115","BOTH_TEAMS_TO_SCORE","1.246344462","BOTH_TEAMS_TO_SCORE","-1","-1","-1","Brazilian Serie A","1617.79","Entrada no mercado","0","0","0","0","0","",""
"83","v4 Back BTTS","398539635879","2025-08-17T18:38:34.575Z","0.5","2.02","BACK","0.51","Yes","30246","Las Palmas vs Andorra CF","34560262","BOTH_TEAMS_TO_SCORE","1.246065534","BOTH_TEAMS_TO_SCORE","-1","-1","-1","Spanish Segunda Division","190.85","Entrada no mercado","0","0","0","0","0","",""
"83","v4 Back BTTS","399028439265","2025-08-22T16:39:37.881Z","0.5","2.2","BACK","-0.5","Yes","30246","Eibar vs Granada","34631231","BOTH_TEAMS_TO_SCORE","1.246744702","BOTH_TEAMS_TO_SCORE","-1","-1","-1","Spanish Segunda Division","533.22","Entrada no mercado","0","0","0","0","0","",""
"83","v4 Back BTTS","399036328111","2025-08-22T17:29:39.263Z","0.5","2.04","BACK","0.52","Yes","30246","Pescara vs Cesena","34635901","BOTH_TEAMS_TO_SCORE","1.246801074","BOTH_TEAMS_TO_SCORE","-1","-1","-1","Italian Serie B","508.77","Entrada no mercado","0","0","0","0","0","",""
"83","v4 Back BTTS","399040196469","2025-08-22T17:49:39.516Z","0.5","2.46","BACK","-0.5","Yes","30246","Paris St-G vs Angers","34633219","BOTH_TEAMS_TO_SCORE","1.246773155","BOTH_TEAMS_TO_SCORE","-1","-1","-1","French Ligue 1","2334.22","Entrada no mercado","0","0","0","0","0","",""
"83","v4 Back BTTS","399044153301","2025-08-22T18:09:39.644Z","0.5","1.94","BACK","-0.5","Yes","30246","Fatih Karagumruk Istanbul vs Goztepe","34641894","BOTH_TEAMS_TO_SCORE","1.246868000","BOTH_TEAMS_TO_SCORE","-1","-1","-1","Turkish Super League","227.4","Entrada no mercado","0","0","0","0","0","",""
"83","v4 Back BTTS","399048317451","2025-08-22T18:29:40.723Z","0.5","2.12","BACK","0.56","Yes","30246","Leganes vs Cadiz","34637755","BOTH_TEAMS_TO_SCORE","1.246827664","BOTH_TEAMS_TO_SCORE","-1","-1","-1","Spanish Segunda Division","125.28","Entrada no mercado","0","0","0","0","0","",""
"83","v4 Back BTTS","399119192530","2025-08-23T09:49:44.303Z","0.5","2.36","BACK","-0.5","Yes","30246","Gwangju FC vs Gangwon","34632900","BOTH_TEAMS_TO_SCORE","1.246765576","BOTH_TEAMS_TO_SCORE","-1","-1","-1","South Korean K1 League","155.16","Entrada no mercado","0","0","0","0","0","",""
"83","v4 Back BTTS","399127356872","2025-08-23T10:39:47.008Z","0.5","1.85","BACK","0.43","Yes","30246","Yunnan Yukun vs Chengdu Rongcheng","34629783","BOTH_TEAMS_TO_SCORE","1.246727272","BOTH_TEAMS_TO_SCORE","-1","-1","-1","Chinese Super League","1016.18","Entrada no mercado","0","0","0","0","0","",""
"83","v4 Back BTTS","399129153738","2025-08-23T10:49:46.841Z","0.5","1.83","BACK","-0.5","Yes","30246","Qingdao Hainiu vs Shanghai Shenhua","34633212","BOTH_TEAMS_TO_SCORE","1.246771543","BOTH_TEAMS_TO_SCORE","-1","-1","-1","Chinese Super League","448.69","Entrada no mercado","0","0","0","0","0","",""
"83","v4 Back BTTS","399166418877","2025-08-23T13:59:49.141Z","0.5","1.94","BACK","0.47","Yes","30246","Marseille vs Paris FC","34633281","BOTH_TEAMS_TO_SCORE","1.246773031","BOTH_TEAMS_TO_SCORE","-1","-1","-1","French Ligue 1","926.68","Entrada no mercado","0","0","0","0","0","",""
"83","v4 Back BTTS","399193697721","2025-08-23T15:29:58.285Z","0.5","2.06","BACK","-0.5","Yes","30246","Sassuolo vs Napoli","34410440","BOTH_TEAMS_TO_SCORE","1.244734556","BOTH_TEAMS_TO_SCORE","-1","-1","-1","Italian Serie A","717.27","Entrada no mercado","0","0","0","0","0","",""
"83","v4 Back BTTS","399193698864","2025-08-23T15:29:58.314Z","0.5","2.3","BACK","-0.5","Yes","30246","Genoa vs Lecce","34410491","BOTH_TEAMS_TO_SCORE","1.244734316","BOTH_TEAMS_TO_SCORE","-1","-1","-1","Italian Serie A","1314.48","Entrada no mercado","0","0","0","0","0","",""
"83","v4 Back BTTS","399200445331","2025-08-23T16:00:01.816Z","0.5","1.89","BACK","0.45","Yes","30246","Nice vs Auxerre","34633298","BOTH_TEAMS_TO_SCORE","1.246772069","BOTH_TEAMS_TO_SCORE","-1","-1","-1","French Ligue 1","391.54","Entrada no mercado","0","0","0","0","0","",""
"83","v4 Back BTTS","399206729478","2025-08-23T16:29:58.221Z","0.5","1.98","BACK","-0.5","Yes","30246","AD Ceuta FC vs Sporting Gijon","34637758","BOTH_TEAMS_TO_SCORE","1.246827861","BOTH_TEAMS_TO_SCORE","-1","-1","-1","Spanish Segunda Division","107.44","Entrada no mercado","0","0","0","0","0","",""
"83","v4 Back BTTS","399208796047","2025-08-23T16:39:59.343Z","0.5","2","BACK","0.5","Yes","30246","Entella vs Juve Stabia","34635916","BOTH_TEAMS_TO_SCORE","1.246801583","BOTH_TEAMS_TO_SCORE","-1","-1","-1","Italian Serie B","106.83","Entrada no mercado","0","0","0","0","0","",""
"83","v4 Back BTTS","399217794607","2025-08-23T17:29:57.220Z","0.5","1.89","BACK","0.45","Yes","30246","Gaziantep FK vs Genclerbirligi","34641888","BOTH_TEAMS_TO_SCORE","1.246867891","BOTH_TEAMS_TO_SCORE","-1","-1","-1","Turkish Super League","141.75","Entrada no mercado","0","0","0","0","0","",""
"83","v4 Back BTTS","399219707692","2025-08-23T17:39:57.031Z","0.5","2","BACK","0.5","Yes","30246","Fenerbahce vs Kocaelispor","34641895","BOTH_TEAMS_TO_SCORE","1.246868153","BOTH_TEAMS_TO_SCORE","-1","-1","-1","Turkish Super League","285.82","Entrada no mercado","0","0","0","0","0","",""
"83","v4 Back BTTS","399221738098","2025-08-23T17:49:57.635Z","0.5","2","BACK","-0.5","Yes","30246","Roma vs Bologna","34410415","BOTH_TEAMS_TO_SCORE","1.244735156","BOTH_TEAMS_TO_SCORE","-1","-1","-1","Italian Serie A","1456.18","Entrada no mercado","0","0","0","0","0","",""
"83","v4 Back BTTS","399221738433","2025-08-23T17:49:57.643Z","0.5","2.08","BACK","0.54","Yes","30246","AC Milan vs US Cremonese","34410427","BOTH_TEAMS_TO_SCORE","1.244734916","BOTH_TEAMS_TO_SCORE","-1","-1","-1","Italian Serie A","4201.22","Entrada no mercado","0","0","0","0","0","",""
"83","v4 Back BTTS","399223321660","2025-08-23T17:59:57.487Z","0.5","2.06","BACK","0.53","Yes","30246","Palermo vs Reggiana","34631192","BOTH_TEAMS_TO_SCORE","1.246743811","BOTH_TEAMS_TO_SCORE","-1","-1","-1","Italian Serie B","140.57","Entrada no mercado","0","0","0","0","0","",""
"83","v4 Back BTTS","399223321847","2025-08-23T17:59:57.502Z","0.5","2.14","BACK","0.57","Yes","30246","Bragantino SP vs Fluminense","34608442","BOTH_TEAMS_TO_SCORE","1.246525763","BOTH_TEAMS_TO_SCORE","-1","-1","-1","Brazilian Serie A","856.92","Entrada no mercado","0","0","0","0","0","",""
"83","v4 Back BTTS","399226955617","2025-08-23T18:19:57.348Z","0.5","1.82","BACK","-0.5","Yes","30246","Lyon vs Metz","34633290","BOTH_TEAMS_TO_SCORE","1.246772693","BOTH_TEAMS_TO_SCORE","-1","-1","-1","French Ligue 1","503.32","Entrada no mercado","0","0","0","0","0","",""
"83","v4 Back BTTS","399251046238","2025-08-23T20:29:57.082Z","0.5","2.12","BACK","0.56","Yes","30246","Cruzeiro MG vs Internacional","34608522","BOTH_TEAMS_TO_SCORE","1.246526873","BOTH_TEAMS_TO_SCORE","-1","-1","-1","Brazilian Serie A","637.27","Entrada no mercado","0","0","0","0","0","",""
"83","v4 Back BTTS","399264758778","2025-08-23T22:59:56.646Z","0.5","2.22","BACK","-0.5","Yes","30246","Gremio vs Ceara SC Fortaleza","34608529","BOTH_TEAMS_TO_SCORE","1.246526993","BOTH_TEAMS_TO_SCORE","-1","-1","-1","Brazilian Serie A","389.47","Entrada no mercado","0","0","0","0","0","",""
"83","v4 Back BTTS","399309258293","2025-08-24T09:09:58.305Z","0.5","1.84","BACK","0.42","Yes","30246","FC Anyang vs Daejeon Citizen","34632845","BOTH_TEAMS_TO_SCORE","1.246765940","BOTH_TEAMS_TO_SCORE","-1","-1","-1","South Korean K1 League","254.69","Entrada no mercado","0","0","0","0","0","",""
"83","v4 Back BTTS","399311203238","2025-08-24T09:29:57.510Z","0.5","1.91","BACK","0.46","Yes","30246","Pohang Steelers vs Jeonbuk Motors","34632864","BOTH_TEAMS_TO_SCORE","1.246765666","BOTH_TEAMS_TO_SCORE","-1","-1","-1","South Korean K1 League","158.62","Entrada no mercado","0","0","0","0","0","",""
"83","v4 Back BTTS","399318840292","2025-08-24T10:29:59.320Z","0.5","1.81","BACK","0.41","Yes","30246","Shanghai Port FC vs Tianjin Jinmen Tiger FC","34629688","BOTH_TEAMS_TO_SCORE","1.246726171","BOTH_TEAMS_TO_SCORE","-1","-1","-1","Chinese Super League","1212.14","Entrada no mercado","0","0","0","0","0","",""
"83","v4 Back BTTS","399322558248","2025-08-24T10:59:59.236Z","0.5","1.83","BACK","0.42","Yes","30246","Shandong Taishan vs Qingdao Youth Island","34633319","BOTH_TEAMS_TO_SCORE","1.246774151","BOTH_TEAMS_TO_SCORE","-1","-1","-1","Chinese Super League","272.7","Entrada no mercado","0","0","0","0","0","",""
"83","v4 Back BTTS","399334425739","2025-08-24T12:20:05.194Z","0.5","2.08","BACK","0.54","Yes","30246","Leixoes vs Penafiel","34634412","BOTH_TEAMS_TO_SCORE","1.246793387","BOTH_TEAMS_TO_SCORE","-1","-1","-1","Portuguese Segunda Liga","141.73","Entrada no mercado","0","0","0","0","0","",""
"83","v4 Back BTTS","399354343566","2025-08-24T14:20:12.038Z","0.5","1.96","BACK","-0.5","Yes","30246","Strasbourg vs Nantes","34633285","BOTH_TEAMS_TO_SCORE","1.246772905","BOTH_TEAMS_TO_SCORE","-1","-1","-1","French Ligue 1","281.78","Entrada no mercado","0","0","0","0","0","",""
"83","v4 Back BTTS","399354343655","2025-08-24T14:20:12.057Z","0.5","1.84","BACK","-0.5","Yes","30246","Toulouse vs Brest","34633291","BOTH_TEAMS_TO_SCORE","1.246772573","BOTH_TEAMS_TO_SCORE","-1","-1","-1","French Ligue 1","439.2","Entrada no mercado","0","0","0","0","0","",""
"83","v4 Back BTTS","399360950666","2025-08-24T15:00:08.071Z","0.5","1.99","BACK","-0.5","Yes","30246","Trabzonspor vs Antalyaspor","34638793","BOTH_TEAMS_TO_SCORE","1.246836004","BOTH_TEAMS_TO_SCORE","-1","-1","-1","Turkish Super League","113.73","Entrada no mercado","0","0","0","0","0","",""
"83","v4 Back BTTS","399366557755","2025-08-24T15:30:07.186Z","0.5","1.97","BACK","0.49","Yes","30246","Cagliari vs Fiorentina","34410426","BOTH_TEAMS_TO_SCORE","1.244735036","BOTH_TEAMS_TO_SCORE","-1","-1","-1","Italian Serie A","989.57","Entrada no mercado","0","0","0","0","0","",""
"83","v4 Back BTTS","399391792002","2025-08-24T17:50:08.200Z","0.5","2.18","BACK","-0.5","Yes","30246","Juventus vs Parma","34410485","BOTH_TEAMS_TO_SCORE","1.244734436","BOTH_TEAMS_TO_SCORE","-1","-1","-1","Italian Serie A","1925.97","Entrada no mercado","0","0","0","0","0","",""
"83","v4 Back BTTS","399391792561","2025-08-24T17:50:08.230Z","0.5","2.06","BACK","0.53","Yes","30246","Atalanta vs Pisa","34410610","BOTH_TEAMS_TO_SCORE","1.244734072","BOTH_TEAMS_TO_SCORE","-1","-1","-1","Italian Serie A","1256.85","Entrada no mercado","0","0","0","0","0","",""
"83","v4 Back BTTS","399393273628","2025-08-24T18:00:09.317Z","0.5","1.94","BACK","-0.5","Yes","30246","Bahia vs Santos","34608552","BOTH_TEAMS_TO_SCORE","1.246527113","BOTH_TEAMS_TO_SCORE","-1","-1","-1","Brazilian Serie A","481.81","Entrada no mercado","0","0","0","0","0","",""
"83","v4 Back BTTS","399393273883","2025-08-24T18:00:09.345Z","0.5","2.18","BACK","0.59","Yes","30246","Vasco da Gama vs Corinthians","34608591","BOTH_TEAMS_TO_SCORE","1.246527917","BOTH_TEAMS_TO_SCORE","-1","-1","-1","Brazilian Serie A","1697.99","Entrada no mercado","0","0","0","0","0","",""
"83","v4 Back BTTS","399418034872","2025-08-24T20:30:08.109Z","0.5","2.06","BACK","0.53","Yes","30246","Juventude vs Botafogo FR","34608594","BOTH_TEAMS_TO_SCORE","1.246528332","BOTH_TEAMS_TO_SCORE","-1","-1","-1","Brazilian Serie A","479.13","Entrada no mercado","0","0","0","0","0","",""
"83","v4 Back BTTS","399418035090","2025-08-24T20:30:08.115Z","0.5","1.93","BACK","-0.5","Yes","30246","Fortaleza EC vs Mirassol","34608653","BOTH_TEAMS_TO_SCORE","1.246532888","BOTH_TEAMS_TO_SCORE","-1","-1","-1","Brazilian Serie A","394.92","Entrada no mercado","0","0","0","0","0","",""
"83","v4 Back BTTS","399430464034","2025-08-24T22:30:07.981Z","0.5","2.42","BACK","-0.5","Yes","30246","Sao Paulo vs Atletico MG","34608655","BOTH_TEAMS_TO_SCORE","1.246532768","BOTH_TEAMS_TO_SCORE","-1","-1","-1","Brazilian Serie A","840.3","Entrada no mercado","0","0","0","0","0","",""
"83","v4 Back BTTS","399491993454","2025-08-25T15:30:20.548Z","0.5","2.34","BACK","0.67","Yes","30246","Udinese vs Verona","34410430","BOTH_TEAMS_TO_SCORE","1.244734676","BOTH_TEAMS_TO_SCORE","-1","-1","-1","Italian Serie A","2616.05","Entrada no mercado","0","0","0","0","0","",""
"83","v4 Back BTTS","399493827118","2025-08-25T15:40:21.210Z","0.5","1.84","BACK","0.42","Yes","30246","Eyupspor vs Alanyaspor","34638796","BOTH_TEAMS_TO_SCORE","1.246837132","BOTH_TEAMS_TO_SCORE","-1","-1","-1","Turkish Super League","254.57","Entrada no mercado","0","0","0","0","0","",""
"83","v4 Back BTTS","399509712533","2025-08-25T17:30:21.301Z","0.5","2.08","BACK","-0.5","Yes","30246","Sampdoria vs Modena","34637094","BOTH_TEAMS_TO_SCORE","1.246813961","BOTH_TEAMS_TO_SCORE","-1","-1","-1","Italian Serie B","169.5","Entrada no mercado","0","0","0","0","0","",""
"83","v4 Back BTTS","399512950403","2025-08-25T17:50:20.791Z","0.5","2.1","BACK","-0.5","Yes","30246","Inter vs Torino","34410493","BOTH_TEAMS_TO_SCORE","1.244734192","BOTH_TEAMS_TO_SCORE","-1","-1","-1","Italian Serie A","2799.23","Entrada no mercado","0","0","0","0","0","",""
"83","v4 Back BTTS","399518795344","2025-08-25T18:30:21.549Z","0.5","1.87","BACK","0.44","Yes","30246","Cordoba vs Las Palmas","34637753","BOTH_TEAMS_TO_SCORE","1.246827338","BOTH_TEAMS_TO_SCORE","-1","-1","-1","Spanish Segunda Division","453.77","Entrada no mercado","0","0","0","0","0","",""
"83","v4 Back BTTS","399535453539","2025-08-25T21:00:20.820Z","0.5","2.32","BACK","-0.5","Yes","30246","SE Palmeiras vs Sport Recife","34608661","BOTH_TEAMS_TO_SCORE","1.246532648","BOTH_TEAMS_TO_SCORE","-1","-1","-1","Brazilian Serie A","732.28","Entrada no mercado","0","0","0","0","0","",""
"83","v4 Back BTTS","399753217329","2025-08-27T21:40:41.549Z","0.5","2.34","BACK","-0.5","Yes","30246","Atletico MG vs Cruzeiro MG","34619167","BOTH_TEAMS_TO_SCORE","1.246640204","BOTH_TEAMS_TO_SCORE","-1","-1","-1","Brazilian Cup","1548.37","Entrada no mercado","0","0","0","0","0","",""
"83","v4 Back BTTS","399757280773","2025-08-27T23:30:41.599Z","0.5","2.04","BACK","0.52","Yes","30246","Vasco Da Gama vs Botafogo FR","34619173","BOTH_TEAMS_TO_SCORE","1.246640114","BOTH_TEAMS_TO_SCORE","-1","-1","-1","Brazilian Cup","770.76","Entrada no mercado","0","0","0","0","0","",""
"83","v4 Back BTTS","399757280803","2025-08-27T23:30:41.626Z","0.5","2.4","BACK","-0.5","Yes","30246","Athletico-PR vs Corinthians","34619166","BOTH_TEAMS_TO_SCORE","1.246640294","BOTH_TEAMS_TO_SCORE","-1","-1","-1","Brazilian Cup","353.18","Entrada no mercado","0","0","0","0","0","",""
"83","v4 Back BTTS","399864838557","2025-08-28T21:40:59.925Z","0.5","2.1","BACK","-0.5","Yes","30246","Bahia vs Fluminense","34617052","BOTH_TEAMS_TO_SCORE","1.246618854","BOTH_TEAMS_TO_SCORE","-1","-1","-1","Brazilian Cup","1744.9","Entrada no mercado","0","0","0","0","0","",""
"83","v4 Back BTTS","399930305876","2025-08-29T15:31:12.207Z","0.5","1.9","BACK","0.45","Yes","30246","US Cremonese vs Sassuolo","34633731","BOTH_TEAMS_TO_SCORE","1.246779243","BOTH_TEAMS_TO_SCORE","-1","-1","-1","Italian Serie A","2363.05","Entrada no mercado","0","0","0","0","0","",""
"83","v4 Back BTTS","399947100436","2025-08-29T17:11:15.714Z","0.5","1.94","BACK","0.47","Yes","30246","Sociedad B vs Almeria","34662844","BOTH_TEAMS_TO_SCORE","1.247082088","BOTH_TEAMS_TO_SCORE","-1","-1","-1","Spanish Segunda Division","424.11","Entrada no mercado","0","0","0","0","0","",""
"83","v4 Back BTTS","399950872550","2025-08-29T17:31:15.031Z","0.5","1.97","BACK","0.49","Yes","30246","Goztepe vs Konyaspor","34654253","BOTH_TEAMS_TO_SCORE","1.246967284","BOTH_TEAMS_TO_SCORE","-1","-1","-1","Turkish Super League","4212.59","Entrada no mercado","0","0","0","0","0","",""
"83","v4 Back BTTS","399950874384","2025-08-29T17:31:15.165Z","0.5","2.1","BACK","0.55","Yes","30246","Reggiana vs Empoli","34663246","BOTH_TEAMS_TO_SCORE","1.247087960","BOTH_TEAMS_TO_SCORE","-1","-1","-1","Italian Serie B","164.08","Entrada no mercado","0","0","0","0","0","",""
"83","v4 Back BTTS","399954823530","2025-08-29T17:51:16.157Z","0.5","2.16","BACK","-0.5","Yes","30246","Lecce vs AC Milan","34633742","BOTH_TEAMS_TO_SCORE","1.246779033","BOTH_TEAMS_TO_SCORE","-1","-1","-1","Italian Serie A","8561.39","Entrada no mercado","0","0","0","0","0","",""
"83","v4 Back BTTS","399964631911","2025-08-29T18:31:23.928Z","0.5","2.2","BACK","-0.5","Yes","30246","Sporting Gijon vs Leonesa","34662849","BOTH_TEAMS_TO_SCORE","1.247082196","BOTH_TEAMS_TO_SCORE","-1","-1","-1","Spanish Segunda Division","444.27","Entrada no mercado","0","0","0","0","0","",""
"83","v4 Back BTTS","400058369083","2025-08-30T12:01:29.717Z","0.5","1.99","BACK","0.5","Yes","30246","Felgueiras vs Lusitania Futebol Clube","34670734","BOTH_TEAMS_TO_SCORE","1.247168415","BOTH_TEAMS_TO_SCORE","-1","-1","-1","Portuguese Segunda Liga","125.12","Entrada no mercado","0","0","0","0","0","",""
"83","v4 Back BTTS","400110295259","2025-08-30T15:31:45.119Z","0.5","1.87","BACK","0.44","Yes","30246","Parma vs Atalanta","34633747","BOTH_TEAMS_TO_SCORE","1.246778913","BOTH_TEAMS_TO_SCORE","-1","-1","-1","Italian Serie A","991.39","Entrada no mercado","0","0","0","0","0","",""
"83","v4 Back BTTS","400110296662","2025-08-30T15:31:45.215Z","0.5","1.84","BACK","-0.5","Yes","30246","Bologna vs Como","34633748","BOTH_TEAMS_TO_SCORE","1.246778599","BOTH_TEAMS_TO_SCORE","-1","-1","-1","Italian Serie A","1780.1","Entrada no mercado","0","0","0","0","0","",""
"83","v4 Back BTTS","400117446410","2025-08-30T16:01:54.437Z","0.5","1.97","BACK","-0.5","Yes","30246","Nantes vs Auxerre","34658967","BOTH_TEAMS_TO_SCORE","1.247022824","BOTH_TEAMS_TO_SCORE","-1","-1","-1","French Ligue 1","849.48","Entrada no mercado","0","0","0","0","0","",""
"83","v4 Back BTTS","400117447088","2025-08-30T16:01:54.507Z","0.5","1.87","BACK","-0.5","Yes","30246","Valladolid vs Cordoba","34662862","BOTH_TEAMS_TO_SCORE","1.247082718","BOTH_TEAMS_TO_SCORE","-1","-1","-1","Spanish Segunda Division","123.97","Entrada no mercado","0","0","0","0","0","",""
"83","v4 Back BTTS","400139862087","2025-08-30T17:41:43.038Z","0.5","2.02","BACK","0.51","Yes","30246","Antalyaspor vs Fatih Karagumruk Istanbul","34659126","BOTH_TEAMS_TO_SCORE","1.247019790","BOTH_TEAMS_TO_SCORE","-1","-1","-1","Turkish Super League","155.8","Entrada no mercado","0","0","0","0","0","",""
"83","v4 Back BTTS","400142136384","2025-08-30T17:51:42.862Z","0.5","1.88","BACK","0.44","Yes","30246","Galatasaray vs Rizespor","34658179","BOTH_TEAMS_TO_SCORE","1.247009023","BOTH_TEAMS_TO_SCORE","-1","-1","-1","Turkish Super League","441.02","Entrada no mercado","0","0","0","0","0","",""
"83","v4 Back BTTS","400142136978","2025-08-30T17:51:42.978Z","0.45","2.52","BACK","-0.45","Yes","30246","Napoli vs Cagliari","34633750","BOTH_TEAMS_TO_SCORE","1.246778479","BOTH_TEAMS_TO_SCORE","-1","-1","-1","Italian Serie A","1155.11","Entrada no mercado","0","0","0","0","0","",""
"83","v4 Back BTTS","400142137212","2025-08-30T17:51:43.036Z","0.5","2.08","BACK","-0.5","Yes","30246","Pisa vs Roma","34633768","BOTH_TEAMS_TO_SCORE","1.246778269","BOTH_TEAMS_TO_SCORE","-1","-1","-1","Italian Serie A","354.64","Entrada no mercado","0","0","0","0","0","",""
"83","v4 Back BTTS","400144168071","2025-08-30T18:01:43.181Z","0.5","2.26","BACK","0.63","Yes","30246","Cesena vs Entella","34663285","BOTH_TEAMS_TO_SCORE","1.247089015","BOTH_TEAMS_TO_SCORE","-1","-1","-1","Italian Serie B","409.46","Entrada no mercado","0","0","0","0","0","",""
"83","v4 Back BTTS","400144168403","2025-08-30T18:01:43.241Z","0.5","2.22","BACK","-0.5","Yes","30246","Ceara SC Fortaleza vs Juventude","34645557","BOTH_TEAMS_TO_SCORE","1.246891518","BOTH_TEAMS_TO_SCORE","-1","-1","-1","Brazilian Serie A","306.99","Entrada no mercado","0","0","0","0","0","",""
"83","v4 Back BTTS","400146574536","2025-08-30T18:11:43.417Z","0.5","1.96","BACK","0.48","Yes","30246","Toulouse vs Paris St-G","34658968","BOTH_TEAMS_TO_SCORE","1.247022704","BOTH_TEAMS_TO_SCORE","-1","-1","-1","French Ligue 1","960.76","Entrada no mercado","0","0","0","0","0","",""
"83","v4 Back BTTS","400174601218","2025-08-30T20:31:42.913Z","0.5","2.12","BACK","0.56","Yes","30246","Botafogo FR vs Bragantino SP","34645565","BOTH_TEAMS_TO_SCORE","1.246892312","BOTH_TEAMS_TO_SCORE","-1","-1","-1","Brazilian Serie A","1417.1","Entrada no mercado","0","0","0","0","0","",""
"83","v4 Back BTTS","400187782286","2025-08-30T23:01:41.189Z","0.5","2.26","BACK","-0.5","Yes","30246","Cruzeiro MG vs Sao Paulo","34641391","BOTH_TEAMS_TO_SCORE","1.246856299","BOTH_TEAMS_TO_SCORE","-1","-1","-1","Brazilian Serie A","688.92","Entrada no mercado","0","0","0","0","0","",""
"83","v4 Back BTTS","400230986674","2025-08-31T09:01:43.111Z","0.5","1.84","BACK","0.42","Yes","30246","FC Seoul vs FC Anyang","34659114","BOTH_TEAMS_TO_SCORE","1.247025362","BOTH_TEAMS_TO_SCORE","-1","-1","-1","South Korean K1 League","281.24","Entrada no mercado","0","0","0","0","0","",""
